game_number,category_number,value,category,answer,question,air_date,,,,,,,,,,
215,1361,0,"WORK""ER""S","At this job of making candy, Ted's a pro, though his job title starts with the opposite of ""pro\""",confectioner,2013-02-08,,,,,,,,,,
215,1362,0,NOW WE'RE IN BUSINESS!,Eating at this fast-food chain twice daily helped Jared Fogle lose over 200 pounds,Subway,2007-07-20,,,,,,,,,,
215,1362,0,NOW WE'RE IN BUSINESS!,In July 2004 this tech company said it would give back $75 billion to its shareholders,Microsoft,2007-07-20,,,,,,,,,,
215,1362,0,NOW WE'RE IN BUSINESS!,"Give us your best ""Gilbert Gottfried as a duck"" impression & name this insurance co. headquartered in Columbus, Georgia",Aflac,2007-07-20,,,,,,,,,,
215,1362,0,NOW WE'RE IN BUSINESS!,"Dash off a letter to this telecom giant's Overland Park, Kansas HQ where you can hear a pin drop",Sprint,2007-07-20,,,,,,,,,,
215,1362,0,NOW WE'RE IN BUSINESS!,"\""We're going to race the truck.  People love the truck"", claimed this delivery company",UPS,2007-07-20,,,,,,,,,,
215,1363,0,KIDS SAY THE DARNEDEST THINGS,"Sensitive names for kids who get these include ""Train Tracks"", ""Metal Mouth"" & ""Tin Grin\""",braces,2001-05-03,,,,,,,,,,
215,1363,0,KIDS SAY THE DARNEDEST THINGS,"Lipslide, tailslide & mongo-foot are terms from this activity",skateboarding,2001-05-03,,,,,,,,,,
215,1363,0,KIDS SAY THE DARNEDEST THINGS,"Bart Simpson once observed of a show that he didn't think it was possible, but it ""both sucks and"" does this",blows,2001-05-03,,,,,,,,,,
215,1363,0,KIDS SAY THE DARNEDEST THINGS,"Mom & Dad, or what they probably don't make kids pay",rent,2001-05-03,,,,,,,,,,
215,1363,0,KIDS SAY THE DARNEDEST THINGS,"To college kids Za isn't a chemical element, it's this popular delivery item",pizza,2001-05-03,,,,,,,,,,
215,1364,0,THE WORLD ALMANAC 2007,"Of the 4 of these that will happen in 2007, Americans will see only the lunar ones",an eclipse,2007-07-20,,,,,,,,,,
215,1364,0,THE WORLD ALMANAC 2007,"\""Offbeat News Stories"" included a prize given to scientists who explained why these birds don't get headaches",woodpeckers,2007-07-20,,,,,,,,,,
215,1364,0,THE WORLD ALMANAC 2007,"Born in 1984, this Brit is the youngest man on the list ""Widely Known World Personalities of the Present\""",Prince Harry,2007-07-20,,,,,,,,,,
215,1364,0,THE WORLD ALMANAC 2007,"Alphabetically, a select list of endangered species runs from albatross to this",zebra,2007-07-20,,,,,,,,,,
215,1364,0,THE WORLD ALMANAC 2007,The editors' picks for a 2006 time capsule include a yellow ribbon magnet with this 3-word slogan,"\""Support our troops.\""",2007-07-20,,,,,,,,,,
216,1365,0,"HIP, HOP OR RAP","For a cheer, double it & stick it in front of ""hurray\""",hip,2002-02-08,,,,,,,,,,
216,1365,0,"HIP, HOP OR RAP","When you're acquitted of a crime, you've beaten it",the rap,2002-02-08,,,,,,,,,,
216,1365,0,"HIP, HOP OR RAP",It's part of an alternate name for the triple jump,the hop,2002-02-08,,,,,,,,,,
216,1365,0,"HIP, HOP OR RAP","It can mean to knock, as on a door",to rap,2002-02-08,,,,,,,,,,
216,1365,0,"HIP, HOP OR RAP","In skateboarding, it's the place where 2 ramps connect at an angle",hip,2002-02-08,,,,,,,,,,
216,1366,0,wee folk,"These tiny creatures love to dance, but Santa prefers that they make toys",elves,1997-11-06,,,,,,,,,,
216,1366,0,wee folk,"Their name comes from the old Irish luchorpan, meaning ""little body\""",leprechaun,1997-11-06,,,,,,,,,,
216,1366,0,wee folk,"These sprites are quite happy if you give them milk, just like the little Girl Scouts of the same name",brownies,1997-11-06,,,,,,,,,,
216,1366,0,wee folk,These Scandinavian beings often lurk under bridges; just ask the 3 Billy-Goats Gruff,trolls,1997-11-06,,,,,,,,,,
216,1366,0,wee folk,Menehune are magical little beings who like to work at night in the islands of this U.S. state,Hawaii,1997-11-06,,,,,,,,,,
216,1367,0,RUSSIAN WORDS & PHRASES,In the U.S. we have astronauts: in Russia they're called this,cosmonauts,2009-11-11,,,,,,,,,,
216,1367,0,RUSSIAN WORDS & PHRASES,"If you're using a balalaika, you're trying to make beautiful this",music,2009-11-11,,,,,,,,,,
216,1367,0,RUSSIAN WORDS & PHRASES,"This 3-letter word means ""peace"" or ""village"" in Russian; the space station named for it fell to Earth in 2001",Mir,2009-11-11,,,,,,,,,,
216,1367,0,RUSSIAN WORDS & PHRASES,"If I consider you a tovarich, I think of you as one of these, so come closer",a friend,2009-11-11,,,,,,,,,,
216,1367,0,RUSSIAN WORDS & PHRASES,It's the Soviet-era system of forced labor camps,gulags,2009-11-11,,,,,,,,,,
216,1368,0,\'RITHMETIC,It's 1/4 of 100,25,2002-09-17,,,,,,,,,,
216,1368,0,\'RITHMETIC,It's 2128 divided by 7,304,2002-09-17,,,,,,,,,,
216,1368,0,\'RITHMETIC,It's the square root of 196,14,2002-09-17,,,,,,,,,,
216,1368,0,\'RITHMETIC,Number of inches in 3 yards,108,2002-09-17,,,,,,,,,,
216,1368,0,\'RITHMETIC,.5 X .15,0.075,2002-09-17,,,,,,,,,,
216,1369,0,GHOSTS OF LONDON,"Attention, Colonel Sanders: the ghost of one of these birds has been seen flapping around Highgate since the 1600s",chicken,2003-02-03,,,,,,,,,,
216,1369,0,GHOSTS OF LONDON,Dozens of drivers have reportedly seen a ghostly double-decker one of these careening around Kensington,bus,2003-02-03,,,,,,,,,,
216,1369,0,GHOSTS OF LONDON,"A ghost seen in a gutter at Whitechapel may be that of Polly Nicholls, this murderer's first victim",Jack the Ripper,2003-02-03,,,,,,,,,,
216,1369,0,GHOSTS OF LONDON,"The Drury Lane, a famous one of these in London, is haunted by a ""man in grey"" who sometimes shows up for matinees",theater,2003-02-03,,,,,,,,,,
216,1369,0,GHOSTS OF LONDON,"(Sarah of the Clue Crew reports from London)  It's said the ghost of this nine-day queen appears on February 12, the anniversary of her execution on Tower Green",Lady Jane Grey,2003-02-03,,,,,,,,,,
216,1370,0,YOU HAD TO EXPECT OPERA,"We're not stringing you along: ""El Retablo de Maese Pedro"" is meant to be peformed by these toys",puppets,2005-01-28,,,,,,,,,,
216,1370,0,YOU HAD TO EXPECT OPERA,"At the beginning of an 1893 opera, these little tykes are sent into the woods to pick strawberries",Hansel & Gretel,2005-01-28,,,,,,,,,,
216,1370,0,YOU HAD TO EXPECT OPERA,"(Jimmy of the Clue Crew blows an alphorn in front of a Tyrolean chalet.)  Appropriately, an alphorn call is imitated in the overture to this 1829 Rossini opera",William Tell,2005-01-28,,,,,,,,,,
216,1370,0,YOU HAD TO EXPECT OPERA,"King Solomon is a character in ""La Reine de Saba"", an opera about the queen of this place",Sheba,2005-01-28,,,,,,,,,,
216,1370,0,YOU HAD TO EXPECT OPERA,"Flosshilde is a Rhinemaiden in this composer's ""Das Rheingold\""",Richard Wagner,2005-01-28,,,,,,,,,,
217,1371,0,TV DINNERS,This title character had to work as a frycook at the Chum Bucket after Mr. Krabs lost him in a bet,SpongeBob SquarePants,2005-10-10,,,,,,,,,,
217,1371,0,TV DINNERS,Restaurants on this animated series include The Frying Dutchman & Krusty Burger,The Simpsons,2005-10-10,,,,,,,,,,
217,1371,0,TV DINNERS,You can buy groceries to make your own dinner at Mr. Hooper's store on this famous PBS road,Sesame Street,2005-10-10,,,,,,,,,,
217,1371,0,TV DINNERS,Hilary Duff had a nightmare about working at the Burger Planet on this show,Lizzie McGuire,2005-10-10,,,,,,,,,,
217,1371,0,TV DINNERS,You don't have to be psychic to know the Chill Grill is the home away from home on this Disney Channel show,That's So Raven,2005-10-10,,,,,,,,,,
217,1372,0,"FRANCOPHILE UNDER ""M\""","Thank you very much; it's how you say ""thank you very much"" in French",merci beaucoup,1997-02-13,,,,,,,,,,
217,1372,0,"FRANCOPHILE UNDER ""M\""",In Paris it's just the thing to get around underground,Metro,1997-02-13,,,,,,,,,,
217,1372,0,"FRANCOPHILE UNDER ""M\""",She was just 15 when she moved from Vienna to Versailles in 1770 for an arranged marriage,Marie Antoinette,1997-02-13,,,,,,,,,,
217,1372,0,"FRANCOPHILE UNDER ""M\""",In 1991 he appointed Edith Cresson as the first woman prime minister of France,Francois Mitterrand,1997-02-13,,,,,,,,,,
217,1372,0,"FRANCOPHILE UNDER ""M\""",The Sacre-Couer Basilica stands atop a hill in this area of Paris,Montmartre,1997-02-13,,,,,,,,,,
217,1373,0,IN BETWEEN,Since the 1890s people have used this word for a meal that combines the day's first & second ones; pass the lox,brunch,2016-11-18,,,,,,,,,,
217,1373,0,IN BETWEEN,This federal holiday falls between Independence Day & Columbus Day,Labor Day,2016-11-18,,,,,,,,,,
217,1373,0,IN BETWEEN,"Alphabetically, it's the chemical element between strontium & tantalum",sulfur,2016-11-18,,,,,,,,,,
217,1373,0,IN BETWEEN,These 4 pointy teeth are between your premolars & your incisors,canines,2016-11-18,,,,,,,,,,
217,1373,0,IN BETWEEN,"It sounds like the solar system's biggest moon, but it's no. 2, between Ganymede & Callisto",Titan,2016-11-18,,,,,,,,,,
217,1374,0,TV THROWBACK,On PBS Jay Jay was one of these,a jet plane,2014-07-30,,,,,,,,,,
217,1374,0,TV THROWBACK,"In 2003 Chuckie & this gang of kids found themselves ""All Grown Up!\""",the Rugrats,2014-07-30,,,,,,,,,,
217,1374,0,TV THROWBACK,"The Olsen twins, Mary-Kate & Ashley, got their start on TV playing Michelle Tanner on this sitcom",Full House,2014-07-30,,,,,,,,,,
217,1374,0,TV THROWBACK,"Before hooking up with Joey, Melissa Joan Hart played this title gal with magical powers",Sabrina the Teenage Witch,2014-07-30,,,,,,,,,,
217,1374,0,TV THROWBACK,The Diffy family from the year 2121 had to adjust to living in the present on this Disney series,Phil of the Future,2014-07-30,,,,,,,,,,
217,1375,0,WHICH CAME FIRST?,"The personal computer, the light bulb, the transistor radio",the light bulb,2004-05-06,,,,,,,,,,
217,1375,0,WHICH CAME FIRST?,"Tom Sawyer, Harry Potter, Nancy Drew",Tom Sawyer,2004-05-06,,,,,,,,,,
217,1375,0,WHICH CAME FIRST?,"World War I, the U.S. Civil War, the War of 1812",the War of 1812,2004-05-06,,,,,,,,,,
217,1375,0,WHICH CAME FIRST?,"Hillary Clinton, Dolley Madison, Eleanor Roosevelt",Dolley Madison,2004-05-06,,,,,,,,,,
217,1375,0,WHICH CAME FIRST?,"California statehood, Texas statehood, Massachusetts statehood",Massachusetts statehood,2004-05-06,,,,,,,,,,
217,1376,0,"\""T""EOGRAPHY",This Iranian capital lies at the foot of the Elburz mountains,Tehran,2009-11-11,,,,,,,,,,
217,1376,0,"\""T""EOGRAPHY",This North American city is home to the Rogers Centre & the CN Tower,Toronto,2009-11-11,,,,,,,,,,
217,1376,0,"\""T""EOGRAPHY",The Turkish city of Batman is near where this river enters Iraq,the Tigris,2009-11-11,,,,,,,,,,
217,1376,0,"\""T""EOGRAPHY",This Indian name for Mount Rainier is also the name of a major city nearby,Tacoma,2009-11-11,,,,,,,,,,
217,1376,0,"\""T""EOGRAPHY",This small West African country is wedged between Ghana & Benin,Togo,2009-11-11,,,,,,,,,,
218,1377,0,REJECTED S.A.T. QUESTIONS,"List the following in chronological order earliest to latest: Christianity, Hinduism, ""South Park\""","Hinduism, Christianity, South Park",2002-02-13,,,,,,,,,,
218,1377,0,REJECTED S.A.T. QUESTIONS,Train A goes only 20 mph & B goes 30; this U.S. national rail corp. will have to fix them,Amtrak,2002-02-13,,,,,,,,,,
218,1377,0,REJECTED S.A.T. QUESTIONS,Flighty is to capricious as flimsy is to:  A. indefatigable B. insubstantial C. interfascicular,B (insubstantial),2002-02-13,,,,,,,,,,
218,1377,0,REJECTED S.A.T. QUESTIONS,Asia's 1900 Boxer Uprising was a movement to: A) win Olympic gold; B) unionize; C) get rid of foreigners,get rid of foreigners,2002-02-13,,,,,,,,,,
218,1377,0,REJECTED S.A.T. QUESTIONS,"Of A) codicil; B) uracil; C) Clearasil, it's a base contained in RNA",uracil,2002-02-13,,,,,,,,,,
218,1378,0,HOBBIES & PASTIMES,You'll want to hang onto your silver dollars in this hobby AKA numismatics,coin collecting,2016-11-21,,,,,,,,,,
218,1378,0,HOBBIES & PASTIMES,"Now synonymous with in-line skating, this brand has been turning on a single row of wheels since 1980",Rollerblade,2016-11-21,,,,,,,,,,
218,1378,0,HOBBIES & PASTIMES,It's mind over minutiae in this board game in which you answer questions in order to collect 6 wedges to win,Trivial Pursuit,2016-11-21,,,,,,,,,,
218,1378,0,HOBBIES & PASTIMES,"It's the practice of dressing up like a character from a pop culture source, especially manga or anime",cosplay,2016-11-21,,,,,,,,,,
218,1378,0,HOBBIES & PASTIMES,"Options for wax when making candles: beeswax, soy or this petroleum ""p""roduct",paraffin,2016-11-21,,,,,,,,,,
218,1379,0,WHERE IS IT?,The Eiffel Tower is one of the dramatic landmarks in this European capital city,Paris,1999-09-06,,,,,,,,,,
218,1379,0,WHERE IS IT?,The countries of Uruguay & Paraguay are found on this continent,South America,1999-09-06,,,,,,,,,,
218,1379,0,WHERE IS IT?,"Honshu, Hokkaido, Shikoku & Kyushu are the 4 main islands making up this Asian country",Japan,1999-09-06,,,,,,,,,,
218,1379,0,WHERE IS IT?,"The cold, mineral-rich region of Siberia is found in this country",Russia,1999-09-06,,,,,,,,,,
218,1379,0,WHERE IS IT?,"Found at the tip of a continent, it's the country where Nelson Mandela was born",South Africa,1999-09-06,,,,,,,,,,
218,1380,0,TV NETWORKS,"Before TV, CBS started in this medium",radio,2001-05-10,,,,,,,,,,
218,1380,0,TV NETWORKS,"Gratuitous violence isn't seen on this network, so Oscar won't be beating the stuffing out of Grover",PBS,2001-05-10,,,,,,,,,,
218,1380,0,TV NETWORKS,"Since 1996 the Walt Disney Company has owned this ""Alphabet Network\""",ABC,2001-05-10,,,,,,,,,,
218,1380,0,TV NETWORKS,"In July 2000 this network announced that the ""United"" in its name would get a smackdown",UPN (United Paramount Network),2001-05-10,,,,,,,,,,
218,1380,0,TV NETWORKS,"This network isn't named for an animal, but for a businessman who died in 1952",Fox,2001-05-10,,,,,,,,,,
218,1381,0,YUM YUM!,"Inspired by the Harry Potter books, these beans come in odd flavors like grass, sardine & earwax",Bertie Bott's Every Flavor Beans,2003-09-26,,,,,,,,,,
218,1381,0,YUM YUM!,"Introduced in 2002, Slimy Ghoul is a glow-in-the-dark dispenser for this 3-letter candy",Pez,2003-09-26,,,,,,,,,,
218,1381,0,YUM YUM!,"York introduced these yummy ""patties"" in 1940, but they weren't distributed nationally until 1975",peppermint patties,2003-09-26,,,,,,,,,,
218,1381,0,YUM YUM!,"H.B. Reese made Johnny Bars & Lizzie Bars before coming up with these famous ""Cups"" in the 1930s",Peanut Butter Cups,2003-09-26,,,,,,,,,,
218,1381,0,YUM YUM!,Pop Rocks pop in your mouth because they contain bubbles of this gas,carbon dioxide,2003-09-26,,,,,,,,,,
218,1382,0,THE 1880s,"In 1881 this ex-president published ""The Rise and Fall of the Confederate Government\""",Jeff Davis,1995-02-17,,,,,,,,,,
218,1382,0,THE 1880s,In 1885 this female sharpshooter joined Buffalo Bill's Wild West Show,Annie Oakley,1995-02-17,,,,,,,,,,
218,1382,0,THE 1880s,In 1888 he perfected his Kodak camera,(George) Eastman,1995-02-17,,,,,,,,,,
218,1382,0,THE 1880s,The original site of this British observatory was established in 1884 as 0º longitude,Greenwich,1995-02-17,,,,,,,,,,
218,1382,0,THE 1880s,"In 1886 this cartoonist left Harper's Weekly, where he had created the Republican elephant symbol",(Thomas) Nast,1995-02-17,,,,,,,,,,
219,1383,0,COOKBOOKS FOR KIDS,"\""C is for Cooking: Recipes from the Street"" is a book of recipes from this TV street",Sesame Street,2009-07-15,,,,,,,,,,
219,1383,0,COOKBOOKS FOR KIDS,"\""Cooking Rocks!"" is her book of ""30-Minute Meals for Kids\""",Rachael Ray,2009-07-15,,,,,,,,,,
219,1383,0,COOKBOOKS FOR KIDS,"The ""Mom and Me Cookbook"" tells how to put faces on these with typical toppings (olive noses! tomato eyes!)",pizza,2009-07-15,,,,,,,,,,
219,1383,0,COOKBOOKS FOR KIDS,"Linus knows that the ""Lunchtime Cookbook"" named for this comic strip includes Charles Schulz' Overnight Salad",Peanuts,2009-07-15,,,,,,,,,,
219,1383,0,COOKBOOKS FOR KIDS,"This author's ""Revolting Recipes"" include Scrambled Dregs & Willy Wonka's Nutty Crunch Surprise",Roald Dahl,2009-07-15,,,,,,,,,,
219,1384,0,BODIES OF BRONZE & MARBLE,Horatio Greenough's 1840 statue of this president represented him posed like the god Zeus,George Washington,2007-02-12,,,,,,,,,,
219,1384,0,BODIES OF BRONZE & MARBLE,In 1820 the Marquis de Riviere bought this newly discovered armless statue & presented it to Louis XVIII,Venus de Milo,2007-02-12,,,,,,,,,,
219,1384,0,BODIES OF BRONZE & MARBLE,Included in the Elgin marbles are statues that once stood in the pediments of this temple in Athens,The Parthenon,2007-02-12,,,,,,,,,,
219,1384,0,BODIES OF BRONZE & MARBLE,"This ""contemplative"" bronze by Rodin was originally called ""The Poet\""",The Thinker,2007-02-12,,,,,,,,,,
219,1384,0,BODIES OF BRONZE & MARBLE,A famous bronze by the classical Greek sculptor Myron features an athlete in motion preparing to hurl this object,a discus,2007-02-12,,,,,,,,,,
219,1385,0,HISTORIC BROTHERS,John Sherman is remembered for an antitrust act; this brother is remembered for a march to the sea,William Tecumseh Sherman,1997-02-12,,,,,,,,,,
219,1385,0,HISTORIC BROTHERS,Brothers Nelson & Winthrop & their nephew Jay of this wealthy family all served as state governors,The Rockefellers,1997-02-12,,,,,,,,,,
219,1385,0,HISTORIC BROTHERS,His brother Raul was his comrade in guerrilla warfare against Cuban dictator Batista,Fidel Castro,1997-02-12,,,,,,,,,,
219,1385,0,HISTORIC BROTHERS,"After his brother Raul was arrested in 1995, he fled Mexico, which he'd governed 1988-1994",Carlos Salinas de Gortari,1997-02-12,,,,,,,,,,
219,1385,0,HISTORIC BROTHERS,"Richard Wellesley, governor-general of India, had to settle for marquess; brother Arthur won this title",Duke of Wellington,1997-02-12,,,,,,,,,,
219,1386,0,"\""E""OGRAPHY",Kings called pharaohs once rules this country,Egypt,2002-02-04,,,,,,,,,,
219,1386,0,"\""E""OGRAPHY",The NHL's Oilers play their home games in this Canadian city,Edmonton,2002-02-04,,,,,,,,,,
